time_s	event
316.25100000000003	NAVIGATION_PAUSED_ON
316.25100000000003	AVOID_ACTIVE_ON
318.252	NAVIGATION_PAUSED_OFF
318.25300000000004	AVOID_ACTIVE_OFF
320.452	NAVIGATION_PAUSED_ON
320.452	AVOID_ACTIVE_ON
324.80100000000004	NAVIGATION_PAUSED_OFF
324.80100000000004	AVOID_ACTIVE_OFF
325.55400000000003	NAVIGATION_PAUSED_ON
325.55400000000003	AVOID_ACTIVE_ON
329.202	NAVIGATION_PAUSED_OFF
329.202	AVOID_ACTIVE_OFF
333.05400000000003	NAVIGATION_PAUSED_ON
333.05400000000003	AVOID_ACTIVE_ON
335.052	NAVIGATION_PAUSED_OFF
335.053	AVOID_ACTIVE_OFF
336.451	NAVIGATION_PAUSED_ON
336.452	AVOID_ACTIVE_ON
338.45300000000003	NAVIGATION_PAUSED_OFF
338.454	AVOID_ACTIVE_OFF
340.452	NAVIGATION_PAUSED_ON
340.452	AVOID_ACTIVE_ON
342.451	NAVIGATION_PAUSED_OFF
342.452	AVOID_ACTIVE_OFF
344.651	NAVIGATION_PAUSED_ON
344.651	AVOID_ACTIVE_ON
346.65200000000004	NAVIGATION_PAUSED_OFF
346.65200000000004	AVOID_ACTIVE_OFF
348.85200000000003	NAVIGATION_PAUSED_ON
348.85200000000003	AVOID_ACTIVE_ON
350.851	NAVIGATION_PAUSED_OFF
350.85200000000003	AVOID_ACTIVE_OFF
352.252	NAVIGATION_PAUSED_ON
352.252	AVOID_ACTIVE_ON
354.252	NAVIGATION_PAUSED_OFF
354.252	AVOID_ACTIVE_OFF
356.055	NAVIGATION_PAUSED_ON
356.055	AVOID_ACTIVE_ON
358.052	NAVIGATION_PAUSED_OFF
358.052	AVOID_ACTIVE_OFF
360.25100000000003	NAVIGATION_PAUSED_ON
360.25100000000003	AVOID_ACTIVE_ON
362.252	NAVIGATION_PAUSED_OFF
362.252	AVOID_ACTIVE_OFF
363.851	NAVIGATION_PAUSED_ON
363.851	AVOID_ACTIVE_ON
365.85200000000003	NAVIGATION_PAUSED_OFF
365.853	AVOID_ACTIVE_OFF
368.252	NAVIGATION_PAUSED_ON
368.252	AVOID_ACTIVE_ON
370.252	NAVIGATION_PAUSED_OFF
370.252	AVOID_ACTIVE_OFF
371.25	NAVIGATION_PAUSED_ON
371.25100000000003	AVOID_ACTIVE_ON
373.252	NAVIGATION_PAUSED_OFF
373.252	AVOID_ACTIVE_OFF
375.25100000000003	NAVIGATION_PAUSED_ON
375.252	AVOID_ACTIVE_ON
379.60200000000003	NAVIGATION_PAUSED_OFF
379.60200000000003	AVOID_ACTIVE_OFF
380.35200000000003	NAVIGATION_PAUSED_ON
380.35200000000003	AVOID_ACTIVE_ON
383.802	NAVIGATION_PAUSED_OFF
383.802	AVOID_ACTIVE_OFF
387.65200000000004	NAVIGATION_PAUSED_ON
387.65200000000004	AVOID_ACTIVE_ON
389.651	NAVIGATION_PAUSED_OFF
389.65200000000004	AVOID_ACTIVE_OFF
392.052	NAVIGATION_PAUSED_ON
392.052	AVOID_ACTIVE_ON
394.05100000000004	NAVIGATION_PAUSED_OFF
394.052	AVOID_ACTIVE_OFF
395.851	NAVIGATION_PAUSED_ON
395.85200000000003	AVOID_ACTIVE_ON
397.853	NAVIGATION_PAUSED_OFF
397.85400000000004	AVOID_ACTIVE_OFF
400.25100000000003	NAVIGATION_PAUSED_ON
400.252	AVOID_ACTIVE_ON
402.252	NAVIGATION_PAUSED_OFF
402.252	AVOID_ACTIVE_OFF
404.25300000000004	NAVIGATION_PAUSED_ON
404.25300000000004	AVOID_ACTIVE_ON
406.25100000000003	NAVIGATION_PAUSED_OFF
406.25300000000004	AVOID_ACTIVE_OFF
407.452	NAVIGATION_PAUSED_ON
407.452	AVOID_ACTIVE_ON
409.452	NAVIGATION_PAUSED_OFF
409.452	AVOID_ACTIVE_OFF
411.85200000000003	NAVIGATION_PAUSED_ON
411.85200000000003	AVOID_ACTIVE_ON
413.85200000000003	NAVIGATION_PAUSED_OFF
413.853	AVOID_ACTIVE_OFF
415.451	NAVIGATION_PAUSED_ON
415.451	AVOID_ACTIVE_ON
417.451	NAVIGATION_PAUSED_OFF
417.451	AVOID_ACTIVE_OFF
419.252	NAVIGATION_PAUSED_ON
419.25300000000004	AVOID_ACTIVE_ON
421.252	NAVIGATION_PAUSED_OFF
421.252	AVOID_ACTIVE_OFF
423.25100000000003	NAVIGATION_PAUSED_ON
423.252	AVOID_ACTIVE_ON
425.25300000000004	NAVIGATION_PAUSED_OFF
425.25300000000004	AVOID_ACTIVE_OFF
426.00100000000003	NAVIGATION_PAUSED_ON
426.00100000000003	AVOID_ACTIVE_ON
430.20200000000006	NAVIGATION_PAUSED_OFF
430.20300000000003	AVOID_ACTIVE_OFF
433.25100000000003	NAVIGATION_PAUSED_ON
433.252	AVOID_ACTIVE_ON
435.252	NAVIGATION_PAUSED_OFF
435.25300000000004	AVOID_ACTIVE_OFF
437.05100000000004	NAVIGATION_PAUSED_ON
437.05100000000004	AVOID_ACTIVE_ON
439.052	NAVIGATION_PAUSED_OFF
439.052	AVOID_ACTIVE_OFF
440.85200000000003	NAVIGATION_PAUSED_ON
440.85200000000003	AVOID_ACTIVE_ON
442.85200000000003	NAVIGATION_PAUSED_OFF
442.85200000000003	AVOID_ACTIVE_OFF
444.651	NAVIGATION_PAUSED_ON
444.65200000000004	AVOID_ACTIVE_ON
446.651	NAVIGATION_PAUSED_OFF
446.65200000000004	AVOID_ACTIVE_OFF
448.85200000000003	NAVIGATION_PAUSED_ON
448.85200000000003	AVOID_ACTIVE_ON
450.85200000000003	NAVIGATION_PAUSED_OFF
450.85200000000003	AVOID_ACTIVE_OFF
