time_s	event
8.88	BATTERY_CHARGING_START
8.882	charging_start
8.969000000000001	charging_stop
8.969000000000001	BATTERY_CHARGING_STOP
23.552000000000003	DEPART_REQUEST_RECEIVED
23.552000000000003	DEPART_START
24.601000000000003	DEPART_COMPLETE
41.002	DEPART_REQUEST_RECEIVED
41.002	DEPART_START
42.051	DEPART_COMPLETE
56.953	DEPART_REQUEST_RECEIVED
56.953	DEPART_START
58.001000000000005	DEPART_COMPLETE
64.65100000000001	NAVIGATION_PAUSED_ON
64.65100000000001	AVOID_ACTIVE_ON
67.802	NAVIGATION_PAUSED_OFF
67.802	AVOID_ACTIVE_OFF
86.351	DEPART_REQUEST_RECEIVED
86.352	DEPART_START
87.40100000000001	DEPART_COMPLETE
108.652	DEPART_REQUEST_RECEIVED
108.653	DEPART_START
109.70100000000001	DEPART_COMPLETE
126.152	DEPART_REQUEST_RECEIVED
126.152	DEPART_START
127.153	DEPART_COMPLETE
144.655	DEPART_REQUEST_RECEIVED
144.655	DEPART_START
145.70100000000002	DEPART_COMPLETE
154.453	NAVIGATION_PAUSED_ON
154.453	AVOID_ACTIVE_ON
157.40200000000002	NAVIGATION_PAUSED_OFF
157.40200000000002	AVOID_ACTIVE_OFF
174.901	DEPART_REQUEST_RECEIVED
174.90200000000002	DEPART_START
175.952	DEPART_COMPLETE
191.30100000000002	DEPART_REQUEST_RECEIVED
191.30100000000002	DEPART_START
192.352	DEPART_COMPLETE
209.851	DEPART_REQUEST_RECEIVED
209.852	DEPART_START
210.852	DEPART_COMPLETE
225.90200000000002	DEPART_REQUEST_RECEIVED
225.90300000000002	DEPART_START
226.95200000000003	DEPART_COMPLETE
230.852	NAVIGATION_PAUSED_ON
230.852	AVOID_ACTIVE_ON
234.40200000000002	NAVIGATION_PAUSED_OFF
234.40300000000002	AVOID_ACTIVE_OFF
251.852	DEPART_REQUEST_RECEIVED
251.853	DEPART_START
252.90200000000002	DEPART_COMPLETE
275.901	DEPART_REQUEST_RECEIVED
275.90200000000004	DEPART_START
276.951	DEPART_COMPLETE
298.951	DEPART_REQUEST_RECEIVED
298.952	DEPART_START
300.00100000000003	DEPART_COMPLETE
316.65200000000004	DEPART_REQUEST_RECEIVED
316.65200000000004	DEPART_START
317.70300000000003	DEPART_COMPLETE
335.851	DEPART_REQUEST_RECEIVED
335.853	DEPART_START
336.90200000000004	DEPART_COMPLETE
360.05100000000004	DEPART_REQUEST_RECEIVED
360.052	DEPART_START
361.10200000000003	DEPART_COMPLETE
381.10200000000003	DEPART_REQUEST_RECEIVED
381.10200000000003	DEPART_START
382.151	DEPART_COMPLETE
397.403	DEPART_REQUEST_RECEIVED
397.404	DEPART_START
398.451	DEPART_COMPLETE
423.75300000000004	DEPART_REQUEST_RECEIVED
423.754	DEPART_START
424.802	DEPART_COMPLETE
440.95200000000006	DEPART_REQUEST_RECEIVED
440.95300000000003	DEPART_START
442.00100000000003	DEPART_COMPLETE
459.65200000000004	DEPART_REQUEST_RECEIVED
459.65200000000004	DEPART_START
460.70000000000005	DEPART_COMPLETE
480.95200000000006	DEPART_REQUEST_RECEIVED
480.95200000000006	DEPART_START
482.002	DEPART_COMPLETE
497.00100000000003	DEPART_REQUEST_RECEIVED
497.00100000000003	DEPART_START
498.05	DEPART_COMPLETE
520.4010000000001	DEPART_REQUEST_RECEIVED
520.402	DEPART_START
521.45	DEPART_COMPLETE
551.201	DEPART_REQUEST_RECEIVED
551.202	DEPART_START
552.2520000000001	DEPART_COMPLETE
562.8520000000001	NAVIGATION_PAUSED_ON
562.8520000000001	AVOID_ACTIVE_ON
564.854	NAVIGATION_PAUSED_OFF
564.854	AVOID_ACTIVE_OFF
565.855	NAVIGATION_PAUSED_ON
565.855	AVOID_ACTIVE_ON
570.0020000000001	NAVIGATION_PAUSED_OFF
570.0020000000001	AVOID_ACTIVE_OFF
571.851	NAVIGATION_PAUSED_ON
571.8520000000001	AVOID_ACTIVE_ON
575.801	NAVIGATION_PAUSED_OFF
575.802	AVOID_ACTIVE_OFF
578.2520000000001	NAVIGATION_PAUSED_ON
578.2520000000001	AVOID_ACTIVE_ON
582.402	NAVIGATION_PAUSED_OFF
582.402	AVOID_ACTIVE_OFF
599.802	DEPART_REQUEST_RECEIVED
599.803	DEPART_START
600.8530000000001	DEPART_COMPLETE
611.0500000000001	NAVIGATION_PAUSED_ON
611.0500000000001	AVOID_ACTIVE_ON
615.0010000000001	NAVIGATION_PAUSED_OFF
615.0010000000001	AVOID_ACTIVE_OFF
616.0500000000001	NAVIGATION_PAUSED_ON
616.051	AVOID_ACTIVE_ON
619.601	NAVIGATION_PAUSED_OFF
619.6020000000001	AVOID_ACTIVE_OFF
620.702	NAVIGATION_PAUSED_ON
620.702	AVOID_ACTIVE_ON
624.201	NAVIGATION_PAUSED_OFF
624.202	AVOID_ACTIVE_OFF
625.2520000000001	NAVIGATION_PAUSED_ON
625.2520000000001	AVOID_ACTIVE_ON
628.601	NAVIGATION_PAUSED_OFF
628.6020000000001	AVOID_ACTIVE_OFF
629.8520000000001	NAVIGATION_PAUSED_ON
629.8530000000001	AVOID_ACTIVE_ON
633.0020000000001	NAVIGATION_PAUSED_OFF
633.003	AVOID_ACTIVE_OFF
667.051	DEPART_REQUEST_RECEIVED
667.052	DEPART_START
668.104	DEPART_COMPLETE
671.4540000000001	NAVIGATION_PAUSED_ON
671.4540000000001	AVOID_ACTIVE_ON
674.4010000000001	NAVIGATION_PAUSED_OFF
674.402	AVOID_ACTIVE_OFF
688.6	DEPART_REQUEST_RECEIVED
688.601	DEPART_START
689.601	DEPART_COMPLETE
707.7520000000001	DEPART_REQUEST_RECEIVED
707.753	DEPART_START
708.801	DEPART_COMPLETE
740.0010000000001	DEPART_REQUEST_RECEIVED
740.0010000000001	DEPART_START
741.052	DEPART_COMPLETE
754.051	NAVIGATION_PAUSED_ON
754.051	AVOID_ACTIVE_ON
756.053	NAVIGATION_PAUSED_OFF
756.053	AVOID_ACTIVE_OFF
756.801	NAVIGATION_PAUSED_ON
756.802	AVOID_ACTIVE_ON
758.801	NAVIGATION_PAUSED_OFF
758.801	AVOID_ACTIVE_OFF
759.5500000000001	NAVIGATION_PAUSED_ON
759.551	AVOID_ACTIVE_ON
761.551	NAVIGATION_PAUSED_OFF
761.551	AVOID_ACTIVE_OFF
763.2510000000001	NAVIGATION_PAUSED_ON
763.2520000000001	AVOID_ACTIVE_ON
765.2520000000001	NAVIGATION_PAUSED_OFF
765.2520000000001	AVOID_ACTIVE_OFF
766.0020000000001	NAVIGATION_PAUSED_ON
766.003	AVOID_ACTIVE_ON
768.0020000000001	NAVIGATION_PAUSED_OFF
768.0020000000001	AVOID_ACTIVE_OFF
769.052	NAVIGATION_PAUSED_ON
769.052	AVOID_ACTIVE_ON
771.052	NAVIGATION_PAUSED_OFF
771.052	AVOID_ACTIVE_OFF
771.802	NAVIGATION_PAUSED_ON
771.802	AVOID_ACTIVE_ON
773.801	NAVIGATION_PAUSED_OFF
773.801	AVOID_ACTIVE_OFF
774.851	NAVIGATION_PAUSED_ON
774.8520000000001	AVOID_ACTIVE_ON
776.8520000000001	NAVIGATION_PAUSED_OFF
776.855	AVOID_ACTIVE_OFF
778.451	NAVIGATION_PAUSED_ON
778.452	AVOID_ACTIVE_ON
780.451	NAVIGATION_PAUSED_OFF
780.452	AVOID_ACTIVE_OFF
782.2510000000001	NAVIGATION_PAUSED_ON
782.2510000000001	AVOID_ACTIVE_ON
784.2520000000001	NAVIGATION_PAUSED_OFF
784.2520000000001	AVOID_ACTIVE_OFF
785.0010000000001	NAVIGATION_PAUSED_ON
785.0020000000001	AVOID_ACTIVE_ON
787.0020000000001	NAVIGATION_PAUSED_OFF
787.0020000000001	AVOID_ACTIVE_OFF
788.052	NAVIGATION_PAUSED_ON
788.053	AVOID_ACTIVE_ON
790.051	NAVIGATION_PAUSED_OFF
790.052	AVOID_ACTIVE_OFF
792.053	NAVIGATION_PAUSED_ON
792.0540000000001	AVOID_ACTIVE_ON
794.052	NAVIGATION_PAUSED_OFF
794.052	AVOID_ACTIVE_OFF
794.802	NAVIGATION_PAUSED_ON
794.802	AVOID_ACTIVE_ON
798.601	NAVIGATION_PAUSED_OFF
798.601	AVOID_ACTIVE_OFF
799.351	NAVIGATION_PAUSED_ON
799.351	AVOID_ACTIVE_ON
801.3530000000001	NAVIGATION_PAUSED_OFF
801.354	AVOID_ACTIVE_OFF
802.101	NAVIGATION_PAUSED_ON
802.1020000000001	AVOID_ACTIVE_ON
803.7	LOW_BATTERY_THRESHOLD_CROSSED batt=0.250
803.7	EVAL_ACCEPT_BEST score=1.099 obj_d=2.88 extra_d=0.14 margin=0.080
803.701	LOW_BATTERY_ALLOW_ONE_VISIT score=1.099 obj_d=2.88m extra_d=0.14m margin=0.080
803.702	RECHARGE_ACTIVE_ON
803.702	NAVIGATION_PAUSED_OFF
803.702	AVOID_ACTIVE_OFF
804.253	NAVIGATION_PAUSED_ON
806.7520000000001	NAVIGATION_PAUSED_OFF
807.7510000000001	NAVIGATION_PAUSED_ON
812.3530000000001	NAVIGATION_PAUSED_OFF
817.452	NAVIGATION_PAUSED_ON
823.553	NAVIGATION_PAUSED_OFF
824.8520000000001	NAVIGATION_PAUSED_ON
828.753	NAVIGATION_PAUSED_OFF
830.052	NAVIGATION_PAUSED_ON
834.152	NAVIGATION_PAUSED_OFF
835.653	NAVIGATION_PAUSED_ON
839.152	NAVIGATION_PAUSED_OFF
855.1110000000001	charging_start
855.1120000000001	BATTERY_CHARGING_START
855.3090000000001	charging_stop
855.3100000000001	BATTERY_CHARGING_STOP
855.5490000000001	charging_start
855.5490000000001	BATTERY_CHARGING_START
855.745	charging_stop
855.7460000000001	BATTERY_CHARGING_STOP
855.9860000000001	charging_start
855.9860000000001	BATTERY_CHARGING_START
918.3030000000001	RECHARGE_ACTIVE_OFF
918.9340000000001	charging_stop
918.936	BATTERY_CHARGING_STOP
919.2940000000001	charging_start
919.2950000000001	BATTERY_CHARGING_START
919.5060000000001	charging_stop
919.508	BATTERY_CHARGING_STOP
932.6510000000001	NAVIGATION_PAUSED_ON
932.652	AVOID_ACTIVE_ON
934.6510000000001	NAVIGATION_PAUSED_OFF
934.652	AVOID_ACTIVE_OFF
935.8520000000001	NAVIGATION_PAUSED_ON
935.8520000000001	AVOID_ACTIVE_ON
937.8510000000001	NAVIGATION_PAUSED_OFF
937.8520000000001	AVOID_ACTIVE_OFF
940.2510000000001	NAVIGATION_PAUSED_ON
940.2520000000001	AVOID_ACTIVE_ON
942.2520000000001	NAVIGATION_PAUSED_OFF
942.2520000000001	AVOID_ACTIVE_OFF
944.0530000000001	NAVIGATION_PAUSED_ON
944.0530000000001	AVOID_ACTIVE_ON
951.801	NAVIGATION_PAUSED_OFF
951.801	AVOID_ACTIVE_OFF
957.0530000000001	NAVIGATION_PAUSED_ON
957.0530000000001	AVOID_ACTIVE_ON
959.052	NAVIGATION_PAUSED_OFF
959.052	AVOID_ACTIVE_OFF
959.802	NAVIGATION_PAUSED_ON
959.802	AVOID_ACTIVE_ON
961.801	NAVIGATION_PAUSED_OFF
961.8030000000001	AVOID_ACTIVE_OFF
963.051	NAVIGATION_PAUSED_ON
963.052	AVOID_ACTIVE_ON
965.0530000000001	NAVIGATION_PAUSED_OFF
965.0530000000001	AVOID_ACTIVE_OFF
966.052	NAVIGATION_PAUSED_ON
966.0530000000001	AVOID_ACTIVE_ON
968.1010000000001	NAVIGATION_PAUSED_OFF
968.1020000000001	AVOID_ACTIVE_OFF
970.451	NAVIGATION_PAUSED_ON
970.4520000000001	AVOID_ACTIVE_ON
974.6010000000001	NAVIGATION_PAUSED_OFF
974.6020000000001	AVOID_ACTIVE_OFF
975.3520000000001	NAVIGATION_PAUSED_ON
975.3520000000001	AVOID_ACTIVE_ON
979.0020000000001	NAVIGATION_PAUSED_OFF
979.0020000000001	AVOID_ACTIVE_OFF
979.7520000000001	NAVIGATION_PAUSED_ON
979.753	AVOID_ACTIVE_ON
981.7520000000001	NAVIGATION_PAUSED_OFF
981.7520000000001	AVOID_ACTIVE_OFF
984.0530000000001	NAVIGATION_PAUSED_ON
984.0540000000001	AVOID_ACTIVE_ON
991.8030000000001	NAVIGATION_PAUSED_OFF
991.8030000000001	AVOID_ACTIVE_OFF
996.652	NAVIGATION_PAUSED_ON
996.652	AVOID_ACTIVE_ON
998.6500000000001	NAVIGATION_PAUSED_OFF
998.6510000000001	AVOID_ACTIVE_OFF
999.4010000000001	NAVIGATION_PAUSED_ON
999.402	AVOID_ACTIVE_ON
1001.402	NAVIGATION_PAUSED_OFF
1001.402	AVOID_ACTIVE_OFF
1002.4520000000001	NAVIGATION_PAUSED_ON
1002.4520000000001	AVOID_ACTIVE_ON
1004.4520000000001	NAVIGATION_PAUSED_OFF
