time_s	score	extra_distance	margin	obj_distance	obj_to_charger_distance	predicted_drain	battery_pct	decision_mode_code
803.7	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.24997973442077637	1.0
803.7510000000001	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.24997973442077637	1.0
803.8000000000001	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.24992690980434418	1.0
803.851	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.24992690980434418	1.0
803.9010000000001	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.24983906745910645	1.0
803.95	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.24983906745910645	1.0
804.0010000000001	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.24974478781223297	1.0
804.051	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.24974478781223297	1.0
804.1	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.24965694546699524	1.0
804.152	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.24960407614707947	1.0
804.201	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.24960407614707947	1.0
804.2510000000001	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.24950656294822693	1.0
804.3000000000001	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.24950656294822693	1.0
804.351	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.24940058588981628	1.0
804.4010000000001	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.24940058588981628	1.0
804.451	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.2493477463722229	1.0
804.5	1.0987526178359985	0.1431935876607895	0.07959524542093277	2.8774333000183105	3.826793909072876	0.013481716625392437	0.2493477463722229	1.0
