time_s	score	extra_distance	margin	obj_distance	obj_to_station_distance	decision_mode
238.15	1.2752436399459839	0.07712108641862869	0.13169138133525848	3.522308588027954	9.153331756591797	1.0
659.25	nan	nan	nan	nan	nan	2.0
1178.601	1.4314528703689575	0.025239991024136543	0.17964832484722137	2.2880756855010986	6.27222204208374	1.0
1573.45	1.4017773866653442	0.02476673386991024	0.1676456481218338	2.6376404762268066	9.23196029663086	1.0
1985.5000000000002	1.2366881370544434	0.19820673763751984	0.1501731276512146	3.094444990158081	8.300899505615234	1.0
