time_s	event
30.426000000000002	charging_start
30.617	charging_stop
362.826	charging_start
431.92400000000004	charging_stop
827.985	charging_start
828.168	charging_stop
828.359	charging_start
891.6450000000001	charging_stop
1286.708	charging_start
1286.92	charging_stop
1287.305	charging_start
1287.488	charging_stop
1287.7820000000002	charging_start
1352.8600000000001	charging_stop
1692.101	charging_start
1692.4440000000002	charging_stop
1692.6870000000001	charging_start
1692.8780000000002	charging_stop
1693.247	charging_start
1693.807	charging_stop
1694.005	charging_start
1765.8880000000001	charging_stop
2018.4140000000002	charging_start
2018.968	charging_stop
2019.227	charging_start
2019.593	charging_stop
2019.8770000000002	charging_start
2020.0690000000002	charging_stop
2020.336	charging_start
2084.047	charging_stop
