time_s	score	extra_distance	margin	obj_distance	obj_to_charger_distance	predicted_drain	battery_pct	decision_mode_code
1047.951	nan	nan	nan	nan	nan	0.02383727766573429	0.24999985098838806	2.0
1148.7	nan	nan	nan	nan	nan	0.0014950043987482786	0.9810603857040405	0.0
2132.252	nan	nan	nan	nan	nan	0.012098720297217369	0.2499750256538391	2.0
2249.351	nan	nan	nan	nan	nan	0.0019863068591803312	0.9810521602630615	0.0
3170.7000000000003	nan	nan	nan	nan	nan	0.008413871750235558	0.2499704211950302	2.0
3478.851	nan	nan	nan	nan	nan	0.0020503345876932144	0.9812261462211609	0.0
4389.001	nan	nan	nan	nan	nan	0.005859285593032837	0.24994197487831116	2.0
4627.25	nan	nan	nan	nan	nan	0.0013902736827731133	0.9800007939338684	0.0
5622.851000000001	nan	nan	nan	nan	nan	0.007576261647045612	0.24999505281448364	2.0
