time_s	event
8.807	charging_start
9.016	charging_stop
9.204	charging_start
9.447000000000001	charging_stop
9.644	charging_start
9.842	charging_stop
10.099	charging_start
10.3	charging_stop
10.5	charging_start
10.745000000000001	charging_stop
10.961	charging_start
11.151000000000002	charging_stop
11.388	charging_start
11.586	charging_stop
11.794	charging_start
12.033000000000001	charging_stop
12.222000000000001	charging_start
12.408000000000001	charging_stop
12.681000000000001	charging_start
12.879000000000001	charging_stop
13.075000000000001	charging_start
13.333	charging_stop
13.540000000000001	charging_start
13.74	charging_stop
13.974	charging_start
14.188	charging_stop
14.398000000000001	charging_start
14.612	charging_stop
14.832	charging_start
15.022	charging_stop
15.256	charging_start
15.469000000000001	charging_stop
15.690000000000001	charging_start
15.915000000000001	charging_stop
16.128	charging_start
16.35	charging_stop
16.551000000000002	charging_start
16.773	charging_stop
16.989	charging_start
17.219	charging_stop
17.42	charging_start
17.622	charging_stop
17.825000000000003	charging_start
18.034000000000002	charging_stop
18.244	charging_start
18.448	charging_stop
18.655	charging_start
18.858	charging_stop
19.039	charging_start
19.256	charging_stop
19.459	charging_start
19.663	charging_stop
19.876	charging_start
20.087	charging_stop
20.295	charging_start
20.496000000000002	charging_stop
20.699	charging_start
20.937	charging_stop
21.152	charging_start
21.37	charging_stop
21.581000000000003	charging_start
21.799000000000003	charging_stop
22.003	charging_start
22.208000000000002	charging_stop
22.408	charging_start
22.607000000000003	charging_stop
22.84	charging_start
23.048000000000002	charging_stop
23.247	charging_start
23.483	charging_stop
23.682000000000002	charging_start
23.892000000000003	charging_stop
24.117	charging_start
24.337	charging_stop
24.526	charging_start
24.753	charging_stop
24.964000000000002	charging_start
25.17	charging_stop
25.405	charging_start
25.601000000000003	charging_stop
25.797	charging_start
26.051000000000002	charging_stop
26.248	charging_start
26.449	charging_stop
26.694000000000003	charging_start
26.905	charging_stop
27.102	charging_start
27.333000000000002	charging_stop
27.533	charging_start
27.736	charging_stop
27.982000000000003	charging_start
28.176000000000002	charging_stop
28.377000000000002	charging_start
28.628	charging_stop
28.828000000000003	charging_start
29.028000000000002	charging_stop
29.28	charging_start
29.495	charging_stop
29.699	charging_start
29.919	charging_stop
30.109	charging_start
30.3	charging_stop
30.561000000000003	charging_start
30.758000000000003	charging_stop
30.949	charging_start
31.200000000000003	charging_stop
31.389000000000003	charging_start
31.591	charging_stop
31.844	charging_start
32.055	charging_stop
32.242000000000004	charging_start
32.486000000000004	charging_stop
32.68	charging_start
32.89	charging_stop
33.135000000000005	charging_start
33.344	charging_stop
33.548	charging_start
33.782000000000004	charging_stop
33.973	charging_start
34.177	charging_stop
34.419000000000004	charging_start
34.637	charging_stop
34.849000000000004	charging_start
35.064	charging_stop
35.263000000000005	charging_start
35.46	charging_stop
35.718	charging_start
35.927	charging_stop
36.126000000000005	charging_start
36.366	charging_stop
36.562000000000005	charging_start
36.756	charging_stop
37.009	charging_start
37.218	charging_stop
37.410000000000004	charging_start
37.653000000000006	charging_stop
37.841	charging_start
38.04	charging_stop
38.303000000000004	charging_start
38.494	charging_stop
38.699000000000005	charging_start
38.934000000000005	charging_stop
39.137	charging_start
39.336000000000006	charging_stop
39.579	charging_start
39.829	charging_stop
40.033	charging_start
40.237	charging_stop
40.428000000000004	charging_start
40.615	charging_stop
40.865	charging_start
41.061	charging_stop
41.251000000000005	charging_start
41.510000000000005	charging_stop
41.707	charging_start
41.910000000000004	charging_stop
42.150000000000006	charging_start
42.383	charging_stop
42.583000000000006	charging_start
42.784000000000006	charging_stop
42.978	charging_start
43.163000000000004	charging_stop
43.428000000000004	charging_start
43.63	charging_stop
43.837	charging_start
44.073	charging_stop
44.264	charging_start
44.449000000000005	charging_stop
44.711000000000006	charging_start
44.939	charging_stop
45.138000000000005	charging_start
45.353	charging_stop
45.554	charging_start
45.759	charging_stop
46.005	charging_start
46.190000000000005	charging_stop
46.392	charging_start
46.657000000000004	charging_stop
46.853	charging_start
47.038000000000004	charging_stop
47.293000000000006	charging_start
47.518	charging_stop
47.728	charging_start
47.933	charging_stop
48.132000000000005	charging_start
48.324000000000005	charging_stop
48.580000000000005	charging_start
48.777	charging_stop
48.973000000000006	charging_start
49.231	charging_stop
49.42100000000001	charging_start
49.617000000000004	charging_stop
49.872	charging_start
50.099000000000004	charging_stop
50.297000000000004	charging_start
50.517	charging_stop
50.717000000000006	charging_start
50.913000000000004	charging_stop
51.17100000000001	charging_start
51.366	charging_stop
51.568000000000005	charging_start
51.82	charging_stop
52.018	charging_start
52.21	charging_stop
52.468	charging_start
52.672000000000004	charging_stop
52.870000000000005	charging_start
53.103	charging_stop
53.284000000000006	charging_start
53.483000000000004	charging_stop
53.746	charging_start
53.943000000000005	charging_stop
54.141000000000005	charging_start
54.393	charging_stop
54.586000000000006	charging_start
54.77	charging_stop
55.038000000000004	charging_start
55.263000000000005	charging_stop
55.45	charging_start
55.673	charging_stop
55.864000000000004	charging_start
56.04900000000001	charging_stop
56.316	charging_start
56.514	charging_stop
56.716	charging_start
56.968	charging_stop
57.175000000000004	charging_start
57.374	charging_stop
57.614000000000004	charging_start
57.835	charging_stop
58.036	charging_start
58.249	charging_stop
58.449000000000005	charging_start
58.648	charging_stop
58.895	charging_start
59.106	charging_stop
59.30800000000001	charging_start
59.534000000000006	charging_stop
59.724000000000004	charging_start
59.918000000000006	charging_stop
60.17700000000001	charging_start
60.409000000000006	charging_stop
60.609	charging_start
60.827000000000005	charging_stop
61.023	charging_start
61.216	charging_stop
61.471000000000004	charging_start
61.660000000000004	charging_stop
61.858000000000004	charging_start
62.109	charging_stop
62.316	charging_start
62.515	charging_stop
62.74700000000001	charging_start
62.987	charging_stop
63.188	charging_start
63.385000000000005	charging_stop
63.585	charging_start
63.771	charging_stop
64.036	charging_start
64.227	charging_stop
64.424	charging_start
64.686	charging_stop
64.88900000000001	charging_start
65.08200000000001	charging_stop
65.32000000000001	charging_start
65.561	charging_stop
65.76400000000001	charging_start
65.956	charging_stop
66.15700000000001	charging_start
66.35300000000001	charging_stop
66.607	charging_start
66.804	charging_stop
66.998	charging_start
67.254	charging_stop
67.444	charging_start
67.641	charging_stop
67.88900000000001	charging_start
68.13600000000001	charging_stop
68.33500000000001	charging_start
68.536	charging_stop
68.726	charging_start
68.90700000000001	charging_stop
69.178	charging_start
69.38300000000001	charging_stop
69.59	charging_start
69.82900000000001	charging_stop
70.03800000000001	charging_start
70.233	charging_stop
70.467	charging_start
70.7	charging_stop
70.894	charging_start
71.11	charging_stop
71.30000000000001	charging_start
71.49000000000001	charging_stop
71.75500000000001	charging_start
71.95	charging_stop
72.143	charging_start
72.40100000000001	charging_stop
72.599	charging_start
72.78500000000001	charging_stop
73.045	charging_start
73.281	charging_stop
73.47	charging_start
73.686	charging_stop
73.88300000000001	charging_start
74.062	charging_stop
74.333	charging_start
74.522	charging_stop
74.71300000000001	charging_start
74.98400000000001	charging_stop
75.18100000000001	charging_start
75.37400000000001	charging_stop
75.62700000000001	charging_start
75.87	charging_stop
76.081	charging_start
76.28	charging_stop
76.486	charging_start
76.69200000000001	charging_stop
76.90700000000001	charging_start
77.117	charging_stop
77.32900000000001	charging_start
77.557	charging_stop
77.77300000000001	charging_start
77.982	charging_stop
78.209	charging_start
78.452	charging_stop
78.641	charging_start
78.843	charging_stop
79.039	charging_start
79.236	charging_stop
79.489	charging_start
79.68	charging_stop
79.872	charging_start
80.131	charging_stop
80.32000000000001	charging_start
80.515	charging_stop
80.77900000000001	charging_start
81.019	charging_stop
81.214	charging_start
81.402	charging_stop
81.593	charging_start
81.798	charging_stop
82.04400000000001	charging_start
82.244	charging_stop
82.436	charging_start
82.68900000000001	charging_stop
82.88600000000001	charging_start
83.07900000000001	charging_stop
83.343	charging_start
83.596	charging_stop
83.79	charging_start
83.989	charging_stop
84.186	charging_start
84.38900000000001	charging_stop
84.635	charging_start
84.827	charging_stop
85.02000000000001	charging_start
85.28200000000001	charging_stop
85.47800000000001	charging_start
85.67	charging_stop
85.933	charging_start
86.177	charging_stop
86.36	charging_start
86.57000000000001	charging_stop
86.74000000000001	charging_start
86.933	charging_stop
87.18400000000001	charging_start
87.38900000000001	charging_stop
87.59	charging_start
87.82900000000001	charging_stop
88.03	charging_start
88.232	charging_stop
88.48100000000001	charging_start
88.724	charging_stop
88.91900000000001	charging_start
89.114	charging_stop
89.304	charging_start
89.49900000000001	charging_stop
89.759	charging_start
89.96000000000001	charging_stop
90.15	charging_start
90.405	charging_stop
90.602	charging_start
90.805	charging_stop
91.057	charging_start
91.295	charging_stop
91.485	charging_start
91.677	charging_stop
91.876	charging_start
92.06500000000001	charging_stop
92.33000000000001	charging_start
92.521	charging_stop
92.71000000000001	charging_start
92.98100000000001	charging_stop
93.174	charging_start
93.37100000000001	charging_stop
93.626	charging_start
93.861	charging_stop
94.06200000000001	charging_start
94.25200000000001	charging_stop
94.447	charging_start
94.641	charging_stop
94.897	charging_start
95.08600000000001	charging_stop
95.28200000000001	charging_start
95.54400000000001	charging_stop
95.74600000000001	charging_start
95.94600000000001	charging_stop
96.19800000000001	charging_start
96.45100000000001	charging_stop
96.64500000000001	charging_start
96.84700000000001	charging_stop
97.05600000000001	charging_start
97.247	charging_stop
97.47000000000001	charging_start
97.659	charging_stop
97.861	charging_start
98.123	charging_stop
98.313	charging_start
98.509	charging_stop
98.775	charging_start
99.036	charging_stop
99.235	charging_start
99.427	charging_stop
99.64200000000001	charging_start
99.84700000000001	charging_stop
100.048	charging_start
100.245	charging_stop
100.45	charging_start
100.69800000000001	charging_stop
100.878	charging_start
101.07700000000001	charging_stop
101.34	charging_start
101.58500000000001	charging_stop
103.53800000000001	charging_start
103.738	charging_stop
103.938	charging_start
104.123	charging_stop
104.334	charging_start
104.537	charging_stop
104.777	charging_start
104.96700000000001	charging_stop
105.167	charging_start
105.372	charging_stop
105.569	charging_start
105.76700000000001	charging_stop
105.962	charging_start
106.164	charging_stop
106.388	charging_start
106.59100000000001	charging_stop
106.778	charging_start
107.034	charging_stop
107.26	charging_start
107.45800000000001	charging_stop
107.664	charging_start
107.85700000000001	charging_stop
109.81500000000001	charging_start
110.012	charging_stop
110.21000000000001	charging_start
110.456	charging_stop
110.647	charging_start
110.837	charging_stop
111.039	charging_start
111.23200000000001	charging_stop
111.45500000000001	charging_start
111.65400000000001	charging_stop
111.85000000000001	charging_start
113.787	charging_stop
113.998	charging_start
114.20200000000001	charging_stop
114.40100000000001	charging_start
114.593	charging_stop
114.792	charging_start
114.98	charging_stop
116.911	charging_start
117.09800000000001	charging_stop
117.29	charging_start
117.48700000000001	charging_stop
117.724	charging_start
117.929	charging_stop
118.134	charging_start
118.36600000000001	charging_stop
118.57100000000001	charging_start
118.763	charging_stop
119.015	charging_start
119.251	charging_stop
119.44900000000001	charging_start
119.64200000000001	charging_stop
119.85100000000001	charging_start
120.055	charging_stop
120.28800000000001	charging_start
120.49000000000001	charging_stop
120.68400000000001	charging_start
120.935	charging_stop
121.141	charging_start
121.37700000000001	charging_stop
121.584	charging_start
121.81500000000001	charging_stop
122.022	charging_start
122.22500000000001	charging_stop
122.426	charging_start
122.63000000000001	charging_stop
122.85900000000001	charging_start
123.045	charging_stop
123.233	charging_start
123.504	charging_stop
123.69800000000001	charging_start
123.89000000000001	charging_stop
125.82900000000001	charging_start
126.016	charging_stop
126.21600000000001	charging_start
126.41300000000001	charging_stop
126.63600000000001	charging_start
126.82700000000001	charging_stop
127.02600000000001	charging_start
127.286	charging_stop
127.51	charging_start
127.706	charging_stop
127.91900000000001	charging_start
128.10500000000002	charging_stop
128.305	charging_start
128.56300000000002	charging_stop
128.756	charging_start
128.95600000000002	charging_stop
129.216	charging_start
129.406	charging_stop
129.604	charging_start
129.86100000000002	charging_stop
130.08	charging_start
130.273	charging_stop
130.49	charging_start
130.692	charging_stop
130.88400000000001	charging_start
131.13400000000001	charging_stop
131.324	charging_start
131.519	charging_stop
133.453	charging_start
133.654	charging_stop
133.839	charging_start
134.03300000000002	charging_stop
134.25	charging_start
134.44500000000002	charging_stop
134.64100000000002	charging_start
134.893	charging_stop
135.085	charging_start
135.279	charging_stop
135.53900000000002	charging_start
135.75	charging_stop
137.70100000000002	charging_start
137.89700000000002	charging_stop
138.085	charging_start
138.27	charging_stop
138.47	charging_start
138.668	charging_stop
138.876	charging_start
