time_s	x	y	yaw	linear_vel	angular_vel
8.486	-20.000005250308412	-8.129321373610609e-09	-2.709821148398724e-08	0.0	0.0
9.0	-20.000005250308412	-8.129321373610609e-09	-2.709821148398724e-08	0.0	0.0
10.0	-19.985618928548426	0.08989963785857417	0.3090132584185194	0.07052965270245583	0.4285799603294511
11.0	-19.93155228705495	0.1216991579200372	0.6882505089331766	0.013180095754788287	0.23538804680961478
12.0	-19.909677731409158	0.09597598317160905	0.8170033990007257	-0.019717720418458963	0.24284870174691459
13.0	-19.905945321675222	0.08314062794163213	0.881801721617975	0.0	0.0
14.0	-19.905945321675222	0.08314062794163213	0.881801721617975	0.0	0.0
15.000000000000002	-19.905945321675222	0.08314062794163213	0.881801721617975	0.0	0.0
16.0	-19.905945321675222	0.08314062794163213	0.881801721617975	0.0	0.0
17.0	-19.905945321675222	0.08314062794163213	0.881801721617975	0.0	0.0
18.0	-20.02515899009395	-0.06088167543937188	0.8799484835369603	0.0	0.0
19.0	-20.05010554603954	-0.027846418552701025	0.6998630824481423	-0.02209532335758624	-0.2603171275929937
20.0	-20.106992209249764	-0.06452979635186441	0.3028381721014713	-0.06647741688549542	-0.4294206472262099
21.0	-20.12102346212635	-0.13868701438112382	0.03399462131634313	-0.026912877879236026	-0.5925429359436378
22.0	-20.19206152757041	-0.34082744745285465	-0.7204675655648813	-0.0023910779523427686	0.04227119994630314
23.002000000000002	-20.226994039221353	-0.34988972196022766	-0.5595771981900102	-0.04420322290579335	0.2702489448626763
24.0	-20.236307455502068	-0.34486174897804917	-0.49804746743637507	-0.05113310547551655	0.28865999732911934
25.0	-19.864135933527628	-0.46713460154275643	-0.35624027493283783	0.2383088819950379	-0.14017380569827037
26.0	-19.682474999125205	-0.5272649036234167	-0.3560630863821788	0.11240068724023049	0.0697666687905583
27.0	-19.588513297135883	-0.562975681368434	-0.3720452970625414	0.06376508353979557	0.04150829897494707
28.0	-19.521920260442954	-0.593282275694579	-0.3978208961389919	0.0466706734967795	0.032706097115189306
29.000000000000004	-19.465415828302547	-0.6214431772527998	-0.4232573193333901	3.224734762197318e-05	8.554092720741834e-05
30.000000000000004	-19.46541187965637	-0.6214416806217392	-0.42324736146547026	0.0	0.0
31.000000000000004	-19.46541187965637	-0.6214416806217392	-0.42324736146547026	0.0	0.0
32.0	-19.46541187965637	-0.6214416806217392	-0.42324736146547026	0.0	0.0
33.0	-19.46541187965637	-0.6214416806217392	-0.42324736146547026	0.0	0.0
34.0	-19.46541187965637	-0.6214416806217392	-0.42324736146547026	0.0	0.0
35.0	-19.589161468583807	-0.564646373633987	-0.425340390046354	-0.18749879444182294	0.0
36.0	-19.612684134837284	-0.5691903950091306	-0.6749923259898609	0.021581823844160238	-0.27926422166254444
37.0	-19.57611546738224	-0.5167405357809275	-0.9599026098850357	-0.04159432389316856	-0.2910245861073865
38.0	-19.535697996520387	-0.6233186871821578	-1.156651107783821	0.2785413834940732	-0.2047304155145962
39.0	-19.456344372063388	-0.9224859775500963	-1.2434590662479401	0.26244816622376443	-0.14896036342764557
40.0	-19.40339839327919	-1.1120747469747077	-1.2588300836335349	0.2590796648529242	-0.13969058430342737
41.0	-19.30183807702229	-1.4709159711198672	-1.269694603366411	0.2445170452670285	-0.1269008969729196
42.0	-19.21032970481873	-1.7825182625075169	-1.2610654940843373	0.2906362677377289	-0.06644866800375149
43.0	-19.119127518375414	-2.0574421238618363	-1.2349879538698794	0.22623602224913966	-0.1320138442767052
44.0	-19.0790269544017	-2.176233912974702	-1.2263691851461413	0.36068797779963246	0.28945554295740883
45.0	-18.944584913104073	-2.5322495379828656	-1.1706819106256086	0.28305101703981067	0.3364866616261662
46.0	-18.87625113455275	-2.6847514745607928	-1.127655658796138	0.12642399255812492	-0.00903898450710235
47.0	-18.816960811467922	-2.7865954439418736	-1.0660829884106702	0.06649530092223949	-0.061329376385808196
48.0	-18.76752586669262	-2.860440612453422	-1.0108785472877666	0.030073560288262625	0.0398478225218659
49.0	-18.727847457651805	-2.910249611926117	-0.9670038102428103	0.03203795471147425	-0.039839739378849805
50.0	-18.689277581081996	-2.9511600010379864	-0.9298399052476026	0.04910680678042933	0.07676465371128775
51.0	-18.673867379015366	-2.965572087890475	-0.9170005811573462	0.0	0.0
52.0	-18.673867379015366	-2.965572087890475	-0.9170005811573462	0.0	0.0
53.0	-18.673867379015366	-2.965572087890475	-0.9170005811573462	0.0	0.0
54.0	-18.673867379015366	-2.965572087890475	-0.9170005811573462	0.0	0.0
55.0	-18.673867379015366	-2.965572087890475	-0.9170005811573462	0.0	0.0
56.0	-18.741527533153164	-2.87855660383367	-0.9143458061069578	-0.1874989046443793	0.0
57.0	-18.79556891765425	-2.8349575343625255	-0.7815272866171942	-0.000541267533305996	0.25496187537644543
58.00000000000001	-18.803165756298014	-2.839670929357512	-0.7099749667080242	-0.01589236621146798	0.2557521135723815
