time_s	event
8.487	BATTERY_CHARGING_START
8.577	charging_start
8.669	charging_stop
8.669	BATTERY_CHARGING_STOP
8.849	charging_start
8.849	BATTERY_CHARGING_START
9.029	charging_stop
9.029	BATTERY_CHARGING_STOP
9.206000000000001	charging_start
9.206000000000001	BATTERY_CHARGING_START
9.382000000000001	charging_stop
9.382000000000001	BATTERY_CHARGING_STOP
9.588000000000001	charging_start
9.588000000000001	BATTERY_CHARGING_START
9.762	charging_stop
9.763	BATTERY_CHARGING_STOP
11.064	charging_start
11.064	BATTERY_CHARGING_START
11.245000000000001	charging_stop
11.246	BATTERY_CHARGING_STOP
12.312000000000001	charging_start
12.313	BATTERY_CHARGING_START
12.504000000000001	charging_stop
12.504000000000001	BATTERY_CHARGING_STOP
12.694	charging_start
12.695	BATTERY_CHARGING_START
12.893	charging_stop
12.894	BATTERY_CHARGING_STOP
13.086	charging_start
13.087000000000002	BATTERY_CHARGING_START
13.270000000000001	charging_stop
13.270000000000001	BATTERY_CHARGING_STOP
13.451	charging_start
13.451	BATTERY_CHARGING_START
13.65	charging_stop
13.652000000000001	BATTERY_CHARGING_STOP
13.848	charging_start
13.848	BATTERY_CHARGING_START
14.051	charging_stop
14.051	BATTERY_CHARGING_STOP
14.247000000000002	charging_start
14.25	BATTERY_CHARGING_START
14.504000000000001	charging_stop
14.504000000000001	BATTERY_CHARGING_STOP
14.689	charging_start
14.689	BATTERY_CHARGING_START
14.886000000000001	charging_stop
14.886000000000001	BATTERY_CHARGING_STOP
15.164000000000001	charging_start
15.165000000000001	BATTERY_CHARGING_START
15.360000000000001	charging_stop
15.361	BATTERY_CHARGING_STOP
15.562000000000001	charging_start
15.562000000000001	BATTERY_CHARGING_START
15.82	charging_stop
15.82	BATTERY_CHARGING_STOP
16.015	charging_start
16.015	BATTERY_CHARGING_START
16.199	charging_stop
16.2	BATTERY_CHARGING_STOP
16.470000000000002	charging_start
16.470000000000002	BATTERY_CHARGING_START
16.652	charging_stop
16.652	BATTERY_CHARGING_STOP
16.803	DEPART_REQUEST_RECEIVED
16.803	DEPART_START
16.868000000000002	charging_start
16.868000000000002	BATTERY_CHARGING_START
17.117	charging_stop
17.117	BATTERY_CHARGING_STOP
17.418000000000003	charging_start
17.419	BATTERY_CHARGING_START
17.616	charging_stop
17.617	BATTERY_CHARGING_STOP
17.85	DEPART_COMPLETE
18.177	charging_start
18.177	BATTERY_CHARGING_START
18.383000000000003	charging_stop
18.383000000000003	BATTERY_CHARGING_STOP
22.325000000000003	charging_start
22.326	BATTERY_CHARGING_START
22.514000000000003	charging_stop
22.514000000000003	BATTERY_CHARGING_STOP
33.853	DEPART_REQUEST_RECEIVED
33.854	DEPART_START
34.900000000000006	DEPART_COMPLETE
55.252	DEPART_REQUEST_RECEIVED
55.253	DEPART_START
56.301	DEPART_COMPLETE
73.751	DEPART_REQUEST_RECEIVED
73.751	DEPART_START
74.801	DEPART_COMPLETE
93.351	DEPART_REQUEST_RECEIVED
93.352	DEPART_START
94.40100000000001	DEPART_COMPLETE
112.652	DEPART_REQUEST_RECEIVED
112.653	DEPART_START
113.70100000000001	DEPART_COMPLETE
