time_s	event
0.0	charging_start
0.0	charging_stop
0.0	charging_start
16.831	charging_stop
17.024	charging_start
17.209	charging_stop
17.482	charging_start
17.67	charging_stop
17.862000000000002	charging_start
18.135	charging_stop
18.321	charging_start
18.502000000000002	charging_stop
18.691000000000003	charging_start
18.877000000000002	charging_stop
19.068	charging_start
19.25	charging_stop
19.446	charging_start
19.634	charging_stop
19.821	charging_start
20.012	charging_stop
20.202	charging_start
20.393	charging_stop
20.667	charging_start
20.883000000000003	charging_stop
21.067	charging_start
21.321	charging_stop
22.35	charging_start
22.534000000000002	charging_stop
558.8870000000001	charging_start
559.081	charging_stop
559.77	charging_start
559.964	charging_stop
560.162	charging_start
624.356	charging_stop
1150.518	charging_start
1213.805	charging_stop
1220.824	charging_start
1221.02	charging_stop
1255.1100000000001	charging_start
1255.3000000000002	charging_stop
1262.596	charging_start
1262.789	charging_stop
1271.7330000000002	charging_start
1271.9070000000002	charging_stop
1272.0980000000002	charging_start
1272.284	charging_stop
1800.4820000000002	charging_start
1800.678	charging_stop
1800.872	charging_start
1801.2150000000001	charging_stop
1801.5890000000002	charging_start
1875.113	charging_stop
1880.102	charging_start
1880.2890000000002	charging_stop
1885.432	charging_start
1885.6190000000001	charging_stop
1893.093	charging_start
1893.2720000000002	charging_stop
1893.8270000000002	charging_start
1894.0140000000001	charging_stop
1894.2820000000002	charging_start
1894.4650000000001	charging_stop
1894.6460000000002	charging_start
1896.0510000000002	charging_stop
1896.236	charging_start
1896.43	charging_stop
1904.411	charging_start
1904.602	charging_stop
1913.3700000000001	charging_start
1914.567	charging_stop
1914.7690000000002	charging_start
1914.9630000000002	charging_stop
1915.228	charging_start
1915.4260000000002	charging_stop
1916.23	charging_start
1916.4150000000002	charging_stop
1916.6180000000002	charging_start
1917.259	charging_stop
1917.4520000000002	charging_start
1917.7240000000002	charging_stop
1917.9080000000001	charging_start
1918.105	charging_stop
1922.525	charging_start
1922.8950000000002	charging_stop
1923.0780000000002	charging_start
1923.255	charging_stop
1923.535	charging_start
1923.7230000000002	charging_stop
1924.362	charging_start
1924.555	charging_stop
1926.304	charging_start
1926.566	charging_stop
1932.48	charging_start
1932.6660000000002	charging_stop
1933.1270000000002	charging_start
1933.315	charging_stop
1938.1170000000002	charging_start
1938.3100000000002	charging_stop
1938.497	charging_start
1938.7800000000002	charging_stop
1938.98	charging_start
1939.1850000000002	charging_stop
1939.3750000000002	charging_start
1939.5710000000001	charging_stop
1941.7	charging_start
1941.8890000000001	charging_stop
2554.434	charging_start
2633.664	charging_stop
2634.3140000000003	charging_start
2634.512	charging_stop
2643.5	charging_start
2643.681	charging_stop
2654.612	charging_start
2654.7980000000002	charging_stop
2657.485	charging_start
2657.6710000000003	charging_stop
2658.023	charging_start
2658.395	charging_stop
2661.349	charging_start
2661.5460000000003	charging_stop
2666.13	charging_start
2666.311	charging_stop
2667.331	charging_start
2667.51	charging_stop
2673.049	charging_start
2673.2400000000002	charging_stop
2675.735	charging_start
2676.0080000000003	charging_stop
2679.221	charging_start
2679.505	charging_stop
2682.5640000000003	charging_start
2682.764	charging_stop
2682.9610000000002	charging_start
2683.1800000000003	charging_stop
2687.998	charging_start
2688.2690000000002	charging_stop
2688.5530000000003	charging_start
2689.193	charging_stop
2690.851	charging_start
2691.0350000000003	charging_stop
2693.322	charging_start
2693.5330000000004	charging_stop
2698.387	charging_start
2698.5750000000003	charging_stop
2706.3630000000003	charging_start
2706.55	charging_stop
2726.304	charging_start
2726.4950000000003	charging_stop
2726.945	charging_start
2727.1310000000003	charging_stop
2727.5040000000004	charging_start
2727.683	charging_stop
3215.9210000000003	charging_start
3216.101	charging_stop
3216.291	charging_start
3284.8650000000002	charging_stop
3285.219	charging_start
3285.409	charging_stop
3293.9320000000002	charging_start
3294.126	charging_stop
3310.5820000000003	charging_start
3310.7810000000004	charging_stop
3313.6330000000003	charging_start
3313.817	charging_stop
3317.222	charging_start
3317.413	charging_stop
3325.4240000000004	charging_start
3325.6070000000004	charging_stop
3327.6490000000003	charging_start
3327.8340000000003	charging_stop
3975.05	charging_start
4050.518	charging_stop
4056.242	charging_start
4056.4370000000004	charging_stop
