time_s	battery_pct	charge_ah	voltage	current
13.028	0.9956520795822144	0.9956520795822144	12.0	-5.255762577056885
13.028	0.9954992532730103	0.9954992532730103	12.0	-5.498537540435791
13.116000000000001	0.9953845739364624	0.9953845739364624	12.0	-4.125355243682861
13.208	0.9952698349952698	0.9952698349952698	12.0	-4.132004261016846
13.528	0.9952420592308044	0.9952420592308044	12.0	-1.0
13.529000000000002	0.9951466917991638	0.9951466917991638	12.0	-1.0
13.788	0.9950727224349976	0.9950727224349976	12.0	-4.695933818817139
13.995000000000001	0.9949830770492554	0.9949830770492554	12.0	-1.0
13.996	0.9948923587799072	0.9948923587799072	12.0	-1.0
14.043000000000001	0.9948782324790955	0.9948782324790955	12.0	-1.0
14.134	0.9948504567146301	0.9948504567146301	12.0	-1.0
14.226	0.9948226809501648	0.9948226809501648	12.0	-1.0
14.319	0.9947949051856995	0.9947949051856995	12.0	-1.0
14.41	0.9947671890258789	0.9947671890258789	12.0	-1.0
14.503	0.9947393536567688	0.9947393536567688	12.0	-1.0
14.596	0.9947116374969482	0.9947116374969482	12.0	-1.0
14.690000000000001	0.9946838021278381	0.9946838021278381	12.0	-1.0
14.782000000000002	0.994655966758728	0.994655966758728	12.0	-1.0
14.875000000000002	0.9946283102035522	0.9946283102035522	12.0	-1.0
14.967	0.9946005344390869	0.9946005344390869	12.0	-1.0
15.061000000000002	0.9945727586746216	0.9945727586746216	12.0	-1.0
15.153	0.9945449233055115	0.9945449233055115	12.0	-1.0
15.247000000000002	0.9945171475410461	0.9945171475410461	12.0	-1.0
15.340000000000002	0.9944894313812256	0.9944894313812256	12.0	-1.0
15.433000000000002	0.9944615960121155	0.9944615960121155	12.0	-1.0
15.524000000000001	0.9944338202476501	0.9944338202476501	12.0	-1.0
15.616000000000001	0.9944061040878296	0.9944061040878296	12.0	-1.0
15.71	0.9943782687187195	0.9943782687187195	12.0	-1.0
15.797	0.9943504929542542	0.9943504929542542	12.0	-1.0
15.889000000000001	0.9943227767944336	0.9943227767944336	12.0	-1.0
15.982000000000001	0.9942950010299683	0.9942950010299683	12.0	-1.0
16.076	0.9942671060562134	0.9942671060562134	12.0	-1.0
16.168	0.9942393898963928	0.9942393898963928	12.0	-1.0
16.259	0.9942115545272827	0.9942115545272827	12.0	-1.0
16.353	0.9941838383674622	0.9941838383674622	12.0	-1.0
16.446	0.9941560626029968	0.9941560626029968	12.0	-1.0
16.541	0.9941282868385315	0.9941282868385315	12.0	-1.0
16.628	0.9941005110740662	0.9941005110740662	12.0	-1.0
16.719	0.9940727353096008	0.9940727353096008	12.0	-1.0
16.811	0.994044840335846	0.994044840335846	12.0	-1.0
16.904	0.9940171837806702	0.9940171837806702	12.0	-1.0
16.997	0.9939893484115601	0.9939893484115601	12.0	-1.0
17.089000000000002	0.9939616322517395	0.9939616322517395	12.0	-1.0
17.18	0.9939338564872742	0.9939338564872742	12.0	-1.0
17.274	0.9939060211181641	0.9939060211181641	12.0	-1.0
17.367	0.9938783049583435	0.9938783049583435	12.0	-1.0
17.461000000000002	0.9938504695892334	0.9938504695892334	12.0	-1.0
17.551000000000002	0.9938227534294128	0.9938227534294128	12.0	-1.0
17.641000000000002	0.9937949776649475	0.9937949776649475	12.0	-1.0
17.734	0.9937670826911926	0.9937670826911926	12.0	-1.0
17.825000000000003	0.9937393665313721	0.9937393665313721	12.0	-1.0
17.92	0.9937116503715515	0.9937116503715515	12.0	-1.0
18.012	0.9936838150024414	0.9936838150024414	12.0	-1.0
18.103	0.9936560392379761	0.9936560392379761	12.0	-1.0
18.196	0.9936282634735107	0.9936282634735107	12.0	-1.0
18.503	0.9935161471366882	0.9935161471366882	12.0	-4.039858818054199
18.504	0.9931434392929077	0.9931434392929077	12.0	-4.043384552001953
18.763	0.9930688142776489	0.9930688142776489	12.0	-3.9506142139434814
18.970000000000002	0.9927136301994324	0.9927136301994324	12.0	-4.046666622161865
19.171000000000003	0.9923566579818726	0.9923566579818726	12.0	-3.9506142139434814
19.377000000000002	0.9959158897399902	0.9959158897399902	12.0	40.0
19.584	0.995404064655304	0.995404064655304	12.0	-5.748716831207275
19.585	0.9948891401290894	0.9948891401290894	12.0	-5.748716831207275
19.668000000000003	0.9946649074554443	0.9946649074554443	12.0	-8.460454940795898
19.756	0.9944167137145996	0.9944167137145996	12.0	-8.932839393615723
19.849	0.9942570924758911	0.9942570924758911	12.0	-5.748716831207275
19.94	0.9940138459205627	0.9940138459205627	12.0	-8.733880996704102
20.031000000000002	0.9938283562660217	0.9938283562660217	12.0	-6.682181358337402
20.125	0.9936810731887817	0.9936810731887817	12.0	-5.309488296508789
20.218	0.9935018420219421	0.9935018420219421	12.0	-6.453172206878662
20.311	0.9933568239212036	0.9933568239212036	12.0	-5.2186384201049805
20.403000000000002	0.9932222366333008	0.9932222366333008	12.0	-4.8482666015625
20.496000000000002	0.9930822253227234	0.9930822253227234	12.0	-5.034718990325928
20.589000000000002	0.9929373264312744	0.9929373264312744	12.0	-5.2186384201049805
20.677	0.9928211569786072	0.9928211569786072	12.0	-4.182433128356934
20.77	0.9926763772964478	0.9926763772964478	12.0	-5.214313507080078
20.861	0.9925202131271362	0.9925202131271362	12.0	-5.622091293334961
20.954	0.9924142360687256	0.9924142360687256	12.0	-3.810145854949951
21.048000000000002	0.9922521114349365	0.9922521114349365	12.0	-5.839807987213135
21.14	0.9921148419380188	0.9921148419380188	12.0	-4.941778659820557
21.232000000000003	0.9919572472572327	0.9919572472572327	12.0	-5.675031661987305
21.324	0.99177485704422	0.99177485704422	12.0	-6.5512495040893555
21.419	0.9915990233421326	0.9915990233421326	12.0	-6.338160991668701
21.51	0.991460919380188	0.991460919380188	12.0	-4.9773945808410645
21.602	0.9913077354431152	0.9913077354431152	12.0	-5.505954265594482
21.695	0.9911695718765259	0.9911695718765259	12.0	-4.9773945808410645
21.789	0.9907845854759216	0.9907845854759216	12.0	-13.864228248596191
21.881	0.9904478788375854	0.9904478788375854	12.0	-12.132975578308105
21.972	0.9900466799736023	0.9900466799736023	12.0	-14.414026260375977
22.064	0.9896386861801147	0.9896386861801147	12.0	-14.716873168945312
22.155	0.9892534017562866	0.9892534017562866	12.0	-13.864228248596191
22.246000000000002	0.9889047145843506	0.9889047145843506	12.0	-12.557279586791992
22.34	0.9884921312332153	0.9884921312332153	12.0	-14.839749336242676
22.645000000000003	0.9880872964859009	0.9880872964859009	12.0	-14.548308372497559
22.645000000000003	0.9867711663246155	0.9867711663246155	12.0	-14.548308372497559
22.715	0.9864744544029236	0.9864744544029236	12.0	-14.41418743133545
22.809	0.9861120581626892	0.9861120581626892	12.0	-13.003156661987305
22.899	0.9857966303825378	0.9857966303825378	12.0	-11.358658790588379
22.993000000000002	0.9855325818061829	0.9855325818061829	12.0	-9.54015064239502
23.087	0.9853008389472961	0.9853008389472961	12.0	-8.33707332611084
