time_s	battery_pct	charge_ah	voltage	current
6.827000000000001	0.9988307356834412	0.9988307356834412	12.0	-7.786037445068359
6.831	0.9986150860786438	0.9986150860786438	12.0	-7.761658668518066
6.924	0.9984071254730225	0.9984071254730225	12.0	-7.481123447418213
7.016	0.9981991648674011	0.9981991648674011	12.0	-7.481123447418213
7.107	0.9980551600456238	0.9980551600456238	12.0	-5.191211700439453
7.197	0.9979642629623413	0.9979642629623413	12.0	-3.2745699882507324
7.29	0.9977867603302002	0.9977867603302002	12.0	-6.37060022354126
7.384	0.9976961612701416	0.9976961612701416	12.0	-3.2745699882507324
7.678000000000001	0.9988229274749756	0.9988229274749756	12.0	40.0
7.679	1.0	1.0	12.0	40.0
7.961	0.9999813437461853	0.9999813437461853	12.0	-1.0
8.171000000000001	1.0	1.0	12.0	40.0
8.427000000000001	0.9999070763587952	0.9999070763587952	12.0	-1.0
8.616	1.0	1.0	12.0	40.0
8.817	0.9999145269393921	0.9999145269393921	12.0	-1.0
9.071	1.0	1.0	12.0	40.0
9.265	0.9998960494995117	0.9998960494995117	12.0	-1.0
9.476	1.0	1.0	12.0	40.0
9.71	0.9999074339866638	0.9999074339866638	12.0	-1.0
9.927000000000001	1.0	1.0	12.0	40.0
10.127	0.9999037384986877	0.9999037384986877	12.0	-1.0
10.344000000000001	1.0	1.0	12.0	40.0
10.551	0.9999059438705444	0.9999059438705444	12.0	-1.0
10.746	1.0	1.0	12.0	40.0
10.986	0.9999126195907593	0.9999126195907593	12.0	-1.0
11.184000000000001	1.0	1.0	12.0	40.0
11.392000000000001	0.9999110102653503	0.9999110102653503	12.0	-1.0
11.628	1.0	1.0	12.0	40.0
11.828000000000001	0.9999002814292908	0.9999002814292908	12.0	-1.0
12.021	1.0	1.0	12.0	40.0
12.271	0.9999138116836548	0.9999138116836548	12.0	-1.0
12.271	0.9996681809425354	0.9996681809425354	12.0	-2.3738176822662354
12.505	1.0	1.0	12.0	40.0
12.717	0.9999098777770996	0.9999098777770996	12.0	-1.0
12.718	0.9995426535606384	0.9995426535606384	12.0	-3.999983072280884
12.760000000000002	0.9994926452636719	0.9994926452636719	12.0	-3.9999828338623047
