time_s	x	y	yaw	linear_vel	angular_vel
6.2330000000000005	-19.99997913117928	-0.003798452231167476	-0.013392808608664179	0.00252878433506904	-0.37125833288828514
7.0	-19.95039617819339	-0.13442626648238792	-0.6601581513894444	0.08517068426053034	-0.5505219249305673
8.0	-19.92616585439288	-0.12724856096231013	-0.782566533214635	0.0	0.0
9.0	-19.92616585439288	-0.12724856096231013	-0.782566533214635	0.0	0.0
10.0	-19.92616585439288	-0.12724856096231013	-0.782566533214635	0.0	0.0
11.0	-19.92616585439288	-0.12724856096231013	-0.782566533214635	0.0	0.0
12.0	-19.92616585439288	-0.12724856096231013	-0.782566533214635	0.0	0.0
13.0	-19.985063106628733	-0.0686569626976765	-0.7826259898730817	-0.18749892886721936	0.0
14.0	-20.10706418304428	-0.0022050202492591795	-0.4670035894059567	-0.10705980430315787	0.5957505426908538
15.000000000000002	-20.12078851386756	0.20682840344419384	0.3533024593091383	0.13563662912507773	0.8104427736062224
16.0	-20.04530259507574	0.20145383313215734	0.8616511877249413	-0.04954411926415365	0.48929244943239214
17.0	-19.947708951705494	0.4555695922608366	1.1901751616340623	0.7497955684592743	-0.13791461155093085
18.0	-19.882613366871276	0.6372419529200304	1.212440545323127	0.5286741263564799	0.33203440294710385
19.0	-19.738736636518382	1.1626382313847166	1.2571108106288245	0.2203412013293935	-0.38360261453864014
20.0	-19.70657124527889	1.2298359852606962	1.1981732628905732	-5.458711904086579e-10	9.419264396877046e-09
21.0	-19.70657124527889	1.2298359852606962	1.1981732628905732	0.0	0.0
22.0	-19.70657124527889	1.2298359852606962	1.1981732628905732	0.0	0.0
23.0	-19.70657124527889	1.2298359852606962	1.1981732628905732	0.0	0.0
24.0	-19.70657124527889	1.2298359852606962	1.1981732628905732	0.0	0.0
25.0	-19.741656980137865	1.142004688847312	1.1954272912809456	-0.18749859100709504	0.0
26.0	-19.749572403876495	1.0781725263549575	1.0385378125131284	0.12758408368037627	-0.6456450990690693
27.0	-19.821212164915654	1.080004268417131	0.31728167453823186	-0.1426624962384082	-0.8398263573885988
28.0	-19.789036999372808	0.8506302546082735	-0.5751496392181258	0.11585229571276068	-0.6121600784146777
29.000000000000004	-19.717859260419907	0.8546475641697505	-0.9704579401403852	0.745638528147342	-0.055919600237727185
30.000000000000004	-19.52479269341551	0.3521834496535218	-1.1449349344902042	0.6097578225046001	0.03618586799453101
31.000000000000004	-19.472104456338666	0.011418544965216083	-1.3733109281952747	-0.13495948639758754	-0.36093451932967924
32.0	-19.526366110373747	0.06472576200908413	-1.5321216616603788	-0.13495939239206664	-0.3609324199510376
33.0	-19.61631251805669	0.10373506489290356	-1.8378701326339186	0.11249882046978202	0.0
34.0	-19.635906815816913	0.032117991059341953	-1.8378674977238736	0.1124985316005512	0.0
35.0	-19.660262359734894	-0.06103906544397417	-1.834106156438039	-0.026285857899138322	0.1788259377330475
36.0	-19.56167933313203	0.010682727224349375	-1.4791911061417327	-0.13495945295990935	-0.36093326155761224
37.0	-19.664336629195198	0.15170565450910584	-1.8861050327048317	0.11249876727809913	0.0
38.0	-19.69852518530564	0.046891838179931	-1.886102446072892	0.11249848110017055	0.0
39.0	-19.701316058656772	0.03833562145292353	-1.8861021864216627	0.11249848949946513	0.0
40.0	-19.565532690518197	-0.03497905889992006	-1.287671966541087	-0.12506842005322077	-0.38564927183697445
41.0	-19.67900610034915	0.07418056266093323	-1.6252205280490921	-0.13483790223190745	-0.3606266200887534
42.0	-19.732727075392567	0.07861397147668214	-1.789345038742459	0.1124985538964598	0.0
43.0	-19.746873344259924	0.014916716594039887	-1.7893429450867206	0.11249833716250886	0.0
44.0	-19.767360445595624	-0.0773343900976676	-1.789339045267706	0.11249835716394285	0.0
45.0	-19.62418362755503	-0.07072296655749151	-1.2340581842371174	-0.12183759827000032	-0.393722074908947
46.0	-19.72982761815617	0.016876321168182686	-1.5268305767343957	-0.1349594219384956	-0.3609326867005784
47.0	-19.78485417708323	0.012945963397338174	-1.691364630046995	0.112499079966026	0.0
48.0	-19.800818236771555	-0.11883872231445106	-1.6913579038499647	0.11249822919999068	0.0
49.0	-19.73536530266826	-0.17846466761877233	-1.401793233891757	0.0005562001004222275	0.11195430161306756
50.0	-19.82333851638252	-0.08644503313519382	-1.646894709659441	-0.13495944760530482	-0.36093209168179835
51.0	-19.87253872911224	-0.11715703055396656	-1.776387391079366	0.11249828092458677	0.0
52.0	-19.896880997546884	-0.23389428931874118	-1.7763822483036442	0.11249853867871655	0.0
53.0	-19.86573318386224	-0.28059238591004143	-1.6215999046594483	-0.036428436740981264	1.0903430114143329
54.0	-19.84991151946348	-0.23935462471541838	-1.4890135591953257	-0.15557210139409317	-0.4124934866870479
55.0	-19.914680106129204	-0.15211767291548217	-1.7154915490142506	-0.1419318623371999	-0.37711610694928976
56.0	-19.960626944834956	-0.30244454330257153	-1.767726467852416	0.11249855524947198	0.0
57.0	-19.97559326284979	-0.3774652681408266	-1.7677221030420447	0.11249854662357203	0.0
58.00000000000001	-19.902146188714358	-0.3453155568822485	-1.4057647470747743	-0.15557216645557084	-0.41249472088625494
59.00000000000001	-19.989861187720752	-0.2776209872129643	-1.677643073471398	0.10676900433756523	0.01910453863461905
60.00000000000001	-19.99528940239334	-0.38916871658085816	-1.6594624407964986	0.10770827166145418	0.015974279130967307
61.00000000000001	-19.99739869374447	-0.4388022859747468	-1.652406099762255	0.10807597966949722	0.01474729427926999
62.00000000000001	-19.89540877328499	-0.4739669061915503	-1.1839477613722011	-0.13495965722333209	-0.36093604912740507
63.00000000000001	-20.026468925333546	-0.3817628492443761	-1.5403270893140601	0.11249813792317258	0.0
64.0	-20.024368331196065	-0.5019093858811429	-1.5448008868391871	0.11105503031925837	-0.004817395171102202
65.0	-20.02352222097266	-0.5708132501337739	-1.54762186138186	0.11121013834685081	-0.004300423937870375
66.0	-19.912527614063205	-0.6298197270151666	-1.0981797120924959	0.07277848876517935	0.7431234277866492
67.0	-20.028629063674305	-0.5820974849210732	-1.3574618986144982	0.11249863166216575	0.0
68.0	-20.011480800361507	-0.6612605344554003	-1.3574645711920155	0.1124987857403947	0.0
69.0	-19.982424388210617	-0.7953982027194199	-1.357468850247087	0.1124991033808352	0.0
70.0	-19.913825267700364	-0.8648714740104284	-0.908352538844066	0.08421957163474388	0.5489390062087267
71.0	-20.05169638774398	-0.8266523215383829	-1.177575496257509	0.11249858675114636	0.0
72.0	-20.012901985116844	-0.920174081544577	-1.1775780333780612	0.11249872532355343	0.0
73.0	-19.97324572156458	-1.0157742512559953	-1.1775807521961659	0.11249878427269097	0.0
74.0	-19.972460443076855	-1.0790580803509118	-0.8283495646296692	0.00937831480263862	0.8084934955031567
75.0	-19.960002088606593	-1.0343727280278063	-0.5341178738630877	0.6997229818327663	0.163427360276406
76.0	-19.955256722180977	-1.0189705322409635	-0.793967413628994	-0.13542974232637514	-0.2817312972943135
77.0	-19.989254533636732	-1.0265793079320065	-0.9164606054964937	0.11282232794293676	-0.004565716957238485
78.0	-19.953590265424555	-1.0783194600634705	-0.9231183122450304	0.0037285785250877244	-0.003034190111419351
79.0	-19.93764414607883	-1.1267913914479804	-0.8621130726958559	0.01775224697137528	0.4606690259221013
80.0	-19.942989065992418	-1.1344166619735836	-0.8238914408755841	0.044960727702674994	0.4926744965414377
81.0	-19.661685621268806	-1.2524090220262611	-0.4370838463936989	-0.029085886668109857	-0.07241408395058711
82.0	-19.730616523132394	-1.2070568962468382	-0.6611289326768874	0.11249891039816431	0.0
83.0	-19.650700584661013	-1.269224486325437	-0.6611280715878565	0.11249899921923175	0.0
84.0	-19.58321578456856	-1.321721492653505	-0.6611270306539445	0.11249916619119729	0.0
85.0	-19.34854770923327	-1.4648155129002571	-0.5235959647716669	0.749999986363701	-0.07057995426406731
86.0	-18.669644793776754	-1.9059136466119482	-0.5803951964385913	0.7511792286948288	-0.023912782835569087
87.0	-18.13333749512609	-2.2641900055831536	-0.5872990506183864	0.749924630170333	0.0028150286672523088
88.0	-17.69162877707927	-2.446000708868712	-0.44049047810295616	0.2067988503514894	0.1629599846590026
89.0	-17.53612767539561	-2.518966114891135	-0.4760590183593121	0.07265298468071021	-0.02662946151012662
90.0	-17.526949865692067	-2.5243833837405933	-0.4829653328599232	0.0	0.0
91.0	-17.526949865692067	-2.5243833837405933	-0.4829653328599232	0.0	0.0
92.0	-17.526949865692067	-2.5243833837405933	-0.4829653328599232	0.0	0.0
93.0	-17.526949865692067	-2.5243833837405933	-0.4829653328599232	0.0	0.0
94.0	-17.526949865692067	-2.5243833837405933	-0.4829653328599232	0.0	0.0
95.0	-17.57419189865686	-2.4986048405969306	-0.48536720079170353	-0.18749883360137448	0.0
96.0	-17.724262319083028	-2.3009323886809687	0.10243879589890516	0.06783140493272147	1.174714005111602
97.0	-17.379537201510185	-2.1817923770271994	0.2167397994781847	0.7565621419172329	-0.13012621706195332
98.0	-16.58438428252546	-2.112002472090087	0.08890002943288598	0.7519942470861289	0.0018594793751042116
99.0	-16.093615378532927	-2.0746387840655527	0.09003743381556338	0.32838585539750503	0.05352295806134576
100.0	-15.87389089663956	-2.0469062831712943	0.12104454660052741	0.10323971052005705	-0.02095660364054886
101.0	-15.867908421061923	-2.0455587649637867	0.1268913935662894	0.0	0.0
102.0	-15.867908421061923	-2.0455587649637867	0.1268913935662894	0.0	0.0
103.0	-15.867908421061923	-2.0455587649637867	0.1268913935662894	0.0	0.0
104.0	-15.867908421061923	-2.0455587649637867	0.1268913935662894	0.0	0.0
105.0	-15.887631420133767	-2.0478435839384574	0.12921754113138084	-0.18749865139453897	0.0
106.0	-16.049320147687087	-2.0582477647257336	0.17122117438763054	0.052572673849591786	0.5742171549869102
107.0	-15.996012979624059	-2.004942717997784	0.7170115741474442	0.013912188806724101	0.45630600087002193
108.0	-15.960788804962581	-2.069590264400663	1.0731320829943436	-0.08875944413110208	0.5765780142235155
109.0	-15.858812635909938	-1.4455854276226556	1.3715777941889151	0.789818710222986	0.042784854796806396
110.0	-15.756168798865124	-0.8452369292857568	1.380886536466847	0.5523096512146086	0.178003818426481
111.0	-15.645143275953325	-0.23572363397607743	1.3615247502025491	0.5297183839259055	0.18863502967992998
112.0	-15.514053249158072	0.3872233519634725	1.3330324836260543	0.7504496674449896	-0.5925752466568204
113.0	-15.356484865639063	0.9737024053130903	1.2758553278787723	0.3622389424671323	0.1850923993264916
114.0	-15.2320605241323	1.2484834789502064	1.102987571847222	0.08047880035479663	0.06776044482789399
115.00000000000001	-15.142690555546213	1.339481795514222	0.931735558136857	0.22455736402881893	-0.5033684565702727
116.00000000000001	-15.095789548894759	1.3738945922940025	0.8414939691958894	-0.009877034423994407	-0.0707648988974687
117.00000000000001	-15.095752647523899	1.3737718765640583	0.8412049332488498	0.0	0.0
118.00000000000001	-15.095752647523899	1.3737718765640583	0.8412049332488498	0.0	0.0
119.00000000000001	-15.095752647523899	1.3737718765640583	0.8412049332488498	0.0	0.0
120.00000000000001	-15.095752647523899	1.3737718765640583	0.8412049332488498	0.0	0.0
121.00000000000001	-15.123598384863614	1.3428889160850712	0.8395864122930714	-0.1874989098569683	0.0
122.00000000000001	-15.220508034919506	1.2348632109659083	0.8395860289119432	0.0	0.0
123.00000000000001	-15.313137448894501	1.1454791495173722	0.07064708692953389	-0.05805701764923856	-1.1962168321270599
124.00000000000001	-14.644829368186638	1.1061763169837981	-0.00858341822622988	0.6872641636476068	0.01974981199345048
125.00000000000001	-14.047669438672642	1.106326953521412	-0.0010022918993416385	0.6726862172741326	0.0
126.00000000000001	-13.317805467923243	1.1131824160623291	0.011220527403478012	0.6428913421796822	-0.012011475995402048
127.00000000000001	-13.2022591705274	1.1137764992109722	0.009265649713845373	0.6373997991290705	-0.00990116310851788
128.0	-12.572365715995346	1.1571709873354568	0.11349915424577771	0.14768994357222548	-0.03222044008637856
129.0	-12.440518103313511	1.1988053627324406	0.2088806754515612	0.0	0.0
130.0	-12.440518103338174	1.1988053627217017	0.20888067523435994	0.0	0.0
131.0	-12.440518103338174	1.1988053627217017	0.20888067523435994	0.0	0.0
132.0	-12.440518103338174	1.1988053627217017	0.20888067523435994	0.0	0.0
133.0	-12.440518103338174	1.1988053627217017	0.20888067523435994	0.0	0.0
134.0	-12.440518103338174	1.1988053627217017	0.20888067523435994	0.0	0.0
135.0	-12.624040037232632	1.152630928149801	0.17271452626280592	-0.068393536778959	-0.7018491977438053
136.0	-12.595563696505055	0.9498027250381594	-0.7208389556498995	0.05788975372560913	-0.5096084352953812
137.0	-12.635862600946561	1.034512644301471	-1.3406573339428522	-0.08742579220795531	-0.7065223925659408
138.0	-12.559689895821318	0.5922917227877393	-1.3588341177897918	0.2893707456644131	0.11411884610917537
139.0	-12.491905518599745	0.40152689877772424	-1.2546675181866853	0.19662421120597479	0.38946667625422
140.0	-12.459183687371613	0.3468896199162542	-1.1943299919813992	0.0	0.0
141.0	-12.459183687371535	0.3468896199093256	-1.1943299919480859	0.0	0.0
142.0	-12.459183687371535	0.3468896199093256	-1.1943299919480859	0.0	0.0
143.0	-12.459183687371535	0.3468896199093256	-1.1943299919480859	0.0	0.0
144.0	-12.459183687371535	0.3468896199093256	-1.1943299919480859	0.0	0.0
145.0	-12.459183687371535	0.3468896199093256	-1.1943299919480859	0.0	0.0
146.0	-12.566782033365817	0.5266237334312905	-1.395198523817713	-0.10413690599236555	-1.0168577373554317
147.0	-12.554345271476922	0.5317412720100124	-1.3492902768922759	0.11660040008554555	0.9727758314344985
148.0	-12.442202455280842	0.17847986160072662	-1.3050022381674282	0.6604411984068951	-0.2206957838212075
149.0	-12.370863174519055	-0.3502342726021976	-1.4283489262563418	0.15317876848494708	-0.361905426383358
150.001	-12.395119015538445	-0.34670988937691527	-1.5011755435630165	-0.0015239865739982471	-0.0363275813267086
151.0	-12.376925973016169	-0.35034763751930525	-1.397636631313735	-0.001463201980646728	0.09903646101239781
152.0	-12.428022179347016	-0.3286971713591549	-1.4778765981806519	-0.043149740398659944	-0.17511190575344826
153.0	-12.442264577265679	-0.32514103122197346	-1.5242585121391128	-0.0009667444714207146	-0.034467465379819824
154.0	-12.399376403696788	-0.3351492967069815	-1.3078891076531436	0.0009533076063319285	0.16467652724859172
155.0	-12.513620037142646	-0.22757028328957188	-1.6154527272534474	-0.15426537060002216	-0.4092130617326708
156.0	-12.554062537989008	-0.26496375815606266	-1.7236280575914504	0.11249876410142587	0.0
157.0	-12.565364990970211	-0.3383476863926198	-1.7236248654946542	0.11249837591661038	0.0
158.0	-12.56672669949935	-0.4364132162577092	-1.6771755924265497	-0.0505415410976834	0.7678349943327889
159.0	-12.515276859847567	-0.3754872636830006	-1.406508546368611	-0.1349594199373543	-0.3609341049689842
160.0	-12.587234495981694	-0.33802935643050935	-1.6247690943190662	0.10953772246834319	0.009872725777861177
161.0	-12.588071635810563	-0.3558888448793907	-1.6243648377739546	0.11249849405430276	0.0
162.0	-12.547879569222731	-0.5535031067917356	-1.4516983611328393	0.028509189979304055	0.9743016765579899
163.0	-12.538620363283584	-0.5122076733841019	-1.3010557661642963	-0.13495954922396192	-0.360935344208188
164.0	-12.622917797586148	-0.47978713042463633	-1.5447756423331467	0.11249838021017929	0.0
165.0	-12.621268660708505	-0.5845757866715667	-1.5479476515805612	0.11122805994348417	-0.0042406091215043545
166.0	-12.62047871489647	-0.6580359016048758	-1.550581153703622	0.11137328345488158	-0.0037565700893251583
167.0	-12.496558732391149	-0.731061551185209	-1.0318868002353025	-0.008658532568206825	-0.028765653459191087
168.0	-12.63514746220959	-0.669116839150111	-1.3785117361019223	0.11249870772722723	0.0
169.0	-12.611930559401438	-0.7883766473944234	-1.3785167739692574	0.11249853619407098	0.0
170.0	-12.5917244617701	-0.8921768762582054	-1.3785228996808783	0.11249855799461797	0.0
171.0	-12.553186311827185	-0.936477505684003	-1.2950506340692878	0.5406261062780433	-0.33366619151155275
172.0	-12.402966820946327	-1.586953731851608	-1.3369559575516177	0.5770087603124756	-0.2305352683027717
173.0	-12.374281233131777	-1.74912495304318	-1.3564773246411925	0.5687064204846356	-0.20772805905104613
174.0	-12.208357437552927	-2.53476745428092	-1.303700770606285	0.1602794468956956	-0.09759631799087642
175.0	-12.166372275469957	-2.6283641308357635	-1.2128477080420923	0.08240747026988626	-0.051630478808964084
176.0	-12.110375064876155	-2.706959903884373	-1.1069641061718156	0.0	0.0
177.0	-12.110375064885236	-2.7069599038955965	-1.1069641060887103	0.0	0.0
178.0	-12.110375064885236	-2.7069599038955965	-1.1069641060887103	0.0	0.0
179.0	-12.110375064885236	-2.7069599038955965	-1.1069641060887103	0.0	0.0
180.0	-12.110375064885236	-2.7069599038955965	-1.1069641060887103	0.0	0.0
181.0	-12.146083219049586	-2.637648046779744	-1.104587537073013	-0.1874987901340543	0.0
182.0	-12.175636734779232	-2.5745767338859875	-0.9003823303670453	0.08085408720926876	0.543446456627515
183.0	-12.256105178120213	-2.5763516013774335	-0.3019727293250045	-0.14081872170336213	0.8571251499185847
184.0	-11.919190113811268	-2.3880646848473375	0.13766450172356945	0.7217728703394618	-0.16513106904844807
185.0	-11.218629226874077	-2.3531901296169604	0.04918287329234313	0.7500324492413244	-0.06195684262171429
186.0	-10.755160523184756	-2.343249474656808	0.02769693986678681	0.7496945517662648	-0.0061034326681430285
187.0	-9.870287662266582	-2.3317685154091965	0.01216843845725544	0.2787241670479843	-0.005667314058647499
188.0	-9.732166757127638	-2.329792059652494	0.013122711012326512	0.0	0.0
189.0	-9.732166757127638	-2.329792059652494	0.013122711012326512	0.0	0.0
190.0	-9.732166757127638	-2.329792059652494	0.013122711012326512	0.0	0.0
191.0	-9.732166757127638	-2.329792059652494	0.013122711012326512	0.0	0.0
192.0	-9.732166757127638	-2.329792059652494	0.013122711012326512	0.0	0.0
193.0	-9.732166757127638	-2.329792059652494	0.013122711012326512	0.0	0.0
194.0	-9.91907209311752	-2.332248405834415	0.013357275184196741	0.0	0.0
195.0	-9.827396351115473	-2.2573723894043445	0.8447546397151897	-0.05274126760526891	0.5025929530499609
196.0	-9.82033421986999	-2.185729762608975	1.2650361379486863	0.7407802604848477	0.240043340246581
197.0	-9.740685450405524	-1.799113677615862	1.3273417791691464	0.5586188454733885	0.23259786600829657
198.0	-9.569909400634728	-0.9269202722695343	1.344040711631728	0.6070726093938198	-0.011790102456983104
199.0	-9.453948619987345	-0.36037129641953297	1.3458388605589477	0.5089653943498151	0.19692894466801497
200.0	-9.283200499953903	0.2923756785454055	1.2756859680477013	0.62583375540962	-0.3079909114999585
201.0	-9.225599238310076	0.4931576887447234	1.2531954673388366	0.4189084447659746	0.20754680836550604
202.0	-9.038545420826036	0.9387629492833266	1.0821752934220865	0.4337619791711983	-0.2926152041465985
203.0	-8.970267982581877	0.9962603752524377	0.9276906629699565	0.029214958494102494	0.0776042261844336
204.0	-8.896101977750277	1.0504350072160837	0.8008344852412929	0.028595047529800032	0.06865051381657103
205.0	-8.847226053420236	1.07862152450019	0.7331188990280517	0.0	0.0
206.0	-8.847226053420236	1.07862152450019	0.7331188990280517	0.0	0.0
207.0	-8.847226053420236	1.07862152450019	0.7331188990280517	0.0	0.0
208.0	-8.847226053420236	1.07862152450019	0.7331188990280517	0.0	0.0
209.0	-8.86960619998031	1.0582799292359168	0.734657280875439	-0.1874992678188198	0.0
210.0	-8.985645362462405	0.9534571482163848	0.7346575361766351	0.0	0.0
211.0	-9.004444262917593	0.7519256893654833	-0.04241462798067392	0.0222542190629059	-0.9860865421447643
212.0	-8.439771196988552	0.5510328690914463	-0.20629295861554633	0.7444756137235232	0.07290139000559953
213.0	-7.722609841985627	0.4836118322771378	-0.09871456801247	0.6991841158539975	0.07176161094334255
214.0	-7.148192797575924	0.4411894701530662	-0.08097463831577852	0.6570753548037624	0.08941919859273144
215.0	-6.667400744994957	0.4064337384683833	-0.07924182525738759	0.6519762603765068	0.08682700029564784
